,decimal,binary
15074,40634,1001111010111010
15075,13868,0011011000101100
15076,58966,1110011001010110
15077,15508,0011110010010100
15078,8535,0010000101010111
15079,46907,1011011100111011
15080,20136,0100111010101000
15081,53487,1101000011101111
15082,39771,1001101101011011
15083,26728,0110100001101000
15084,28932,0111000100000100
15085,27264,0110101010000000
15086,22344,0101011101001000
15087,33299,1000001000010011
15088,283,0000000100011011
15089,26732,0110100001101100
15090,11060,0010101100110100
15091,5646,0001011000001110
15092,58253,1110001110001101
15093,16925,0100001000011101
15094,1648,0000011001110000
15095,17745,0100010101010001
15096,25877,0110010100010101
15097,4746,0001001010001010
15098,2360,0000100100111000
15099,38218,1001010101001010
15100,42627,1010011010000011
15101,13,0000000000001101
15102,4041,0000111111001001
15103,18578,0100100010010010
15104,31910,0111110010100110
15105,2638,0000101001001110
15106,65467,1111111110111011
15107,57742,1110000110001110
15108,28168,0110111000001000
15109,47394,1011100100100010
15110,8119,0001111110110111
15111,63197,1111011011011101
15112,48546,1011110110100010
15113,62263,1111001100110111
15114,31949,0111110011001101
15115,60912,1110110111110000
15116,60223,1110101100111111
15117,39361,1001100111000001
15118,929,0000001110100001
15119,42622,1010011001111110
15120,15690,0011110101001010
15121,58087,1110001011100111
15122,2358,0000100100110110
15123,10487,0010100011110111
15124,35016,1000100011001000
15125,64590,1111110001001110
15126,37314,1001000111000010
15127,10868,0010101001110100
15128,33470,1000001010111110
15129,2421,0000100101110101
15130,26201,0110011001011001
15131,58313,1110001111001001
15132,57812,1110000111010100
15133,47190,1011100001010110
15134,23742,0101110010111110
15135,23044,0101101000000100
15136,246,0000000011110110
15137,33764,1000001111100100
15138,16388,0100000000000100
15139,63617,1111100010000001
15140,59708,1110100100111100
15141,42887,1010011110000111
15142,30881,0111100010100001
15143,33104,1000000101010000
15144,21475,0101001111100011
15145,60524,1110110001101100
15146,7403,0001110011101011
15147,35054,1000100011101110
15148,63478,1111011111110110
15149,1466,0000010110111010
15150,50189,1100010000001101
15151,64348,1111101101011100
15152,45630,1011001000111110
15153,14238,0011011110011110
15154,56977,1101111010010001
15155,25153,0110001001000001
15156,40922,1001111111011010
15157,59818,1110100110101010
15158,64502,1111101111110110
15159,40274,1001110101010010
15160,20874,0101000110001010
15161,8804,0010001001100100
15162,53953,1101001011000001
15163,16908,0100001000001100
15164,8635,0010000110111011
15165,54073,1101001100111001
15166,52463,1100110011101111
15167,18841,0100100110011001
15168,1572,0000011000100100
15169,62199,1111001011110111
15170,32349,0111111001011101
15171,39505,1001101001010001
15172,25459,0110001101110011
15173,39384,1001100111011000
15174,40119,1001110010110111
15175,42112,1010010010000000
15176,62618,1111010010011010
15177,6393,0001100011111001
15178,56897,1101111001000001
15179,38899,1001011111110011
15180,34509,1000011011001101
15181,54246,1101001111100110
15182,33302,1000001000010110
15183,13806,0011010111101110
15184,6956,0001101100101100
15185,43008,1010100000000000
15186,1830,0000011100100110
15187,37921,1001010000100001
15188,3517,0000110110111101
15189,42072,1010010001011000
15190,38420,1001011000010100
15191,27997,0110110101011101
15192,58108,1110001011111100
15193,15866,0011110111111010
15194,65374,1111111101011110
15195,47817,1011101011001001
15196,2866,0000101100110010
15197,10471,0010100011100111
15198,29216,0111001000100000
15199,58964,1110011001010100
15200,55374,1101100001001110
15201,30535,0111011101000111
15202,30359,0111011010010111
15203,16018,0011111010010010
15204,50474,1100010100101010
15205,62104,1111001010011000
15206,58164,1110001100110100
15207,51434,1100100011101010
15208,26988,0110100101101100
15209,26885,0110100100000101
15210,25362,0110001100010010
15211,45921,1011001101100001
15212,50949,1100011100000101
15213,62499,1111010000100011
15214,61877,1111000110110101
15215,7487,0001110100111111
15216,40870,1001111110100110
15217,25397,0110001100110101
15218,14152,0011011101001000
15219,48097,1011101111100001
15220,1734,0000011011000110
15221,39239,1001100101000111
15222,27608,0110101111011000
15223,48875,1011111011101011
15224,24858,0110000100011010
15225,52452,1100110011100100
15226,62574,1111010001101110
15227,43665,1010101010010001
15228,52604,1100110101111100
15229,46750,1011011010011110
15230,37612,1001001011101100
15231,56571,1101110011111011
15232,63481,1111011111111001
15233,57038,1101111011001110
15234,57985,1110001010000001
15235,39504,1001101001010000
15236,46018,1011001111000010
15237,40577,1001111010000001
15238,63800,1111100100111000
15239,30117,0111010110100101
15240,52444,1100110011011100
15241,57770,1110000110101010
15242,22978,0101100111000010
15243,33871,1000010001001111
15244,41991,1010010000000111
15245,59952,1110101000110000
15246,48176,1011110000110000
15247,45048,1010111111111000
15248,34634,1000011101001010
15249,436,0000000110110100
15250,8730,0010001000011010
15251,18530,0100100001100010
15252,6643,0001100111110011
15253,20477,0100111111111101
15254,47454,1011100101011110
15255,41184,1010000011100000
15256,64398,1111101110001110
15257,60286,1110101101111110
15258,55882,1101101001001010
15259,63798,1111100100110110
15260,32482,0111111011100010
15261,1876,0000011101010100
15262,45881,1011001100111001
15263,28241,0110111001010001
15264,17918,0100010111111110
15265,13590,0011010100010110
15266,25445,0110001101100101
15267,55682,1101100110000010
15268,60173,1110101100001101
15269,37625,1001001011111001
15270,40927,1001111111011111
15271,24267,0101111011001011
15272,41572,1010001001100100
15273,43847,1010101101000111
15274,29712,0111010000010000
15275,55898,1101101001011010
15276,22280,0101011100001000
15277,3094,0000110000010110
15278,8664,0010000111011000
15279,29047,0111000101110111
15280,21481,0101001111101001
15281,44847,1010111100101111
15282,3348,0000110100010100
15283,48555,1011110110101011
15284,43112,1010100001101000
15285,34297,1000010111111001
15286,6523,0001100101111011
15287,38545,1001011010010001
15288,49053,1011111110011101
15289,676,0000001010100100
15290,42345,1010010101101001
15291,7491,0001110101000011
15292,25066,0110000111101010
15293,60844,1110110110101100
15294,18899,0100100111010011
15295,57646,1110000100101110
15296,36357,1000111000000101
15297,18140,0100011011011100
15298,923,0000001110011011
15299,25756,0110010010011100
15300,50941,1100011011111101
15301,11879,0010111001100111
15302,7988,0001111100110100
15303,37879,1001001111110111
15304,57331,1101111111110011
15305,57010,1101111010110010
15306,41492,1010001000010100
15307,11198,0010101110111110
15308,21242,0101001011111010
15309,25668,0110010001000100
15310,1836,0000011100101100
15311,33728,1000001111000000
15312,13263,0011001111001111
15313,32558,0111111100101110
15314,47736,1011101001111000
15315,41789,1010001100111101
15316,18148,0100011011100100
15317,18562,0100100010000010
15318,19573,0100110001110101
15319,54829,1101011000101101
15320,12919,0011001001110111
15321,6369,0001100011100001
15322,49017,1011111101111001
15323,6697,0001101000101001
15324,43318,1010100100110110
15325,62223,1111001100001111
15326,58026,1110001010101010
15327,10323,0010100001010011
15328,9303,0010010001010111
15329,32463,0111111011001111
15330,64184,1111101010111000
15331,5649,0001011000010001
15332,39589,1001101010100101
15333,35966,1000110001111110
15334,27035,0110100110011011
15335,35488,1000101010100000
15336,24305,0101111011110001
15337,11696,0010110110110000
15338,31670,0111101110110110
15339,50444,1100010100001100
15340,6078,0001011110111110
15341,42530,1010011000100010
15342,12862,0011001000111110
15343,6821,0001101010100101
15344,10493,0010100011111101
15345,16038,0011111010100110
15346,46378,1011010100101010
15347,38018,1001010010000010
15348,36761,1000111110011001
15349,19476,0100110000010100
15350,22291,0101011100010011
15351,16235,0011111101101011
15352,12882,0011001001010010
15353,3718,0000111010000110
15354,24698,0110000001111010
15355,18293,0100011101110101
15356,40943,1001111111101111
15357,56999,1101111010100111
15358,55757,1101100111001101
15359,34859,1000100000101011
15360,17360,0100001111010000
15361,19918,0100110111001110
15362,26762,0110100010001010
15363,14151,0011011101000111
15364,637,0000001001111101
15365,43037,1010100000011101
15366,52949,1100111011010101
15367,3904,0000111101000000
15368,19668,0100110011010100
15369,38069,1001010010110101
15370,7560,0001110110001000
15371,1657,0000011001111001
15372,11390,0010110001111110
15373,38291,1001010110010011
15374,38694,1001011100100110
15375,10531,0010100100100011
15376,29371,0111001010111011
15377,10420,0010100010110100
15378,53692,1101000110111100
15379,55912,1101101001101000
15380,49911,1100001011110111
15381,12289,0011000000000001
15382,52809,1100111001001001
15383,49444,1100000100100100
15384,24367,0101111100101111
15385,48994,1011111101100010
15386,755,0000001011110011
15387,20061,0100111001011101
15388,5132,0001010000001100
15389,19810,0100110101100010
15390,3046,0000101111100110
15391,7481,0001110100111001
15392,58331,1110001111011011
15393,34739,1000011110110011
15394,8871,0010001010100111
15395,46902,1011011100110110
15396,22709,0101100010110101
15397,15095,0011101011110111
15398,45650,1011001001010010
15399,26061,0110010111001101
15400,7714,0001111000100010
15401,48053,1011101110110101
15402,45304,1011000011111000
15403,5361,0001010011110001
15404,57874,1110001000010010
15405,46050,1011001111100010
15406,19142,0100101011000110
15407,27936,0110110100100000
15408,12934,0011001010000110
15409,63879,1111100110000111
15410,44150,1010110001110110
15411,27985,0110110101010001
15412,43470,1010100111001110
15413,35114,1000100100101010
15414,58519,1110010010010111
15415,56915,1101111001010011
15416,24955,0110000101111011
15417,15486,0011110001111110
15418,15603,0011110011110011
15419,10648,0010100110011000
15420,10595,0010100101100011
15421,33218,1000000111000010
15422,48999,1011111101100111
15423,39186,1001100100010010
15424,47362,1011100100000010
15425,35370,1000101000101010
15426,15035,0011101010111011
15427,32035,0111110100100011
15428,29751,0111010000110111
15429,36771,1000111110100011
15430,12911,0011001001101111
15431,18764,0100100101001100
15432,11885,0010111001101101
15433,4729,0001001001111001
15434,5324,0001010011001100
15435,1601,0000011001000001
15436,22912,0101100110000000
15437,62436,1111001111100100
15438,157,0000000010011101
15439,26524,0110011110011100
15440,16957,0100001000111101
15441,22514,0101011111110010
15442,27466,0110101101001010
15443,7918,0001111011101110
15444,9815,0010011001010111
15445,27704,0110110000111000
15446,64353,1111101101100001
15447,2811,0000101011111011
15448,48960,1011111101000000
15449,32918,1000000010010110
15450,26092,0110010111101100
15451,31722,0111101111101010
15452,2838,0000101100010110
15453,27949,0110110100101101
15454,7139,0001101111100011
15455,50375,1100010011000111
15456,13880,0011011000111000
15457,26712,0110100001011000
15458,255,0000000011111111
15459,26993,0110100101110001
15460,12545,0011000100000001
15461,42928,1010011110110000
15462,53075,1100111101010011
15463,11608,0010110101011000
15464,3041,0000101111100001
15465,35352,1000101000011000
15466,29791,0111010001011111
15467,20797,0101000100111101
15468,4051,0000111111010011
15469,24578,0110000000000010
15470,53990,1101001011100110
15471,9540,0010010101000100
15472,17536,0100010010000000
15473,34517,1000011011010101
15474,58656,1110010100100000
15475,11080,0010101101001000
15476,26664,0110100000101000
15477,46,0000000000101110
15478,11420,0010110010011100
15479,64878,1111110101101110
15480,46102,1011010000010110
15481,36995,1001000010000011
15482,12290,0011000000000010
15483,3665,0000111001010001
15484,49827,1100001010100011
15485,40768,1001111101000000
15486,2036,0000011111110100
15487,47969,1011101101100001
15488,4599,0001000111110111
15489,61619,1111000010110011
15490,54006,1101001011110110
15491,36759,1000111110010111
15492,10304,0010100001000000
15493,38020,1001010010000100
15494,7679,0001110111111111
15495,42043,1010010000111011
15496,65061,1111111000100101
15497,50307,1100010010000011
15498,33198,1000000110101110
15499,63575,1111100001010111
15500,26531,0110011110100011
15501,39421,1001100111111101
15502,21777,0101010100010001
15503,65326,1111111100101110
15504,689,0000001010110001
15505,18884,0100100111000100
15506,3002,0000101110111010
